fighter_name,Height,Weight,Reach,Stance,DOB,win_by,date,win
Alberta Cerra Leon,68.0,238.0,69.79285714285714,Orthodox,,Submission,1994-03-11,0
Kimo Leopoldo,75.0,235.0,76.8076923076923,Orthodox,1968-01-05,Submission,2003-06-06,1
Kimo Leopoldo,75.0,235.0,76.8076923076923,Orthodox,1968-01-05,KO,1996-12-07,1
Kimo Leopoldo,75.0,235.0,76.8076923076923,Orthodox,1968-01-05,KO,2004-06-19,0
Kimo Leopoldo,75.0,235.0,76.8076923076923,Orthodox,1968-01-05,Other,1998-03-13,0
Kimo Leopoldo,75.0,235.0,76.8076923076923,Orthodox,1968-01-05,Submission,1996-02-16,0
Kimo Leopoldo,75.0,235.0,76.8076923076923,Orthodox,1968-01-05,Submission,1994-09-09,0
Brock Lesnar,75.0,265.0,81.0,Orthodox,1977-07-12,Other,2016-07-09,0
Brock Lesnar,75.0,265.0,81.0,Orthodox,1977-07-12,KO,2011-12-30,0
Brock Lesnar,75.0,265.0,81.0,Orthodox,1977-07-12,KO,2010-10-23,0
Brock Lesnar,75.0,265.0,81.0,Orthodox,1977-07-12,Submission,2010-07-03,1
Brock Lesnar,75.0,265.0,81.0,Orthodox,1977-07-12,KO,2009-07-11,1
Brock Lesnar,75.0,265.0,81.0,Orthodox,1977-07-12,KO,2008-11-15,1
Brock Lesnar,75.0,265.0,81.0,Orthodox,1977-07-12,Other,2008-08-09,1
Brock Lesnar,75.0,265.0,81.0,Orthodox,1977-07-12,Submission,2008-02-02,0
Frank Lester,71.0,170.0,72.68125,Orthodox,1984-06-10,Submission,2009-06-20,0
Valerie Letourneau,67.0,115.0,68.0,Orthodox,1983-04-29,Other,2016-12-10,0
Valerie Letourneau,67.0,115.0,68.0,Orthodox,1983-04-29,KO,2016-06-18,0
Valerie Letourneau,67.0,115.0,68.0,Orthodox,1983-04-29,Other,2014-06-14,1
Valerie Letourneau,67.0,115.0,68.0,Orthodox,1983-04-29,Other,2015-11-14,0
Valerie Letourneau,67.0,115.0,68.0,Orthodox,1983-04-29,Other,2015-08-23,1
Valerie Letourneau,67.0,115.0,68.0,Orthodox,1983-04-29,Other,2015-04-25,1
Leah Letson,67.0,145.0,71.0,Orthodox,1992-08-21,Other,2018-11-30,1
Justin Levens,71.0,185.0,72.68125,Orthodox,1980-04-18,KO,2006-06-28,0
Justin Levens,71.0,185.0,72.68125,Orthodox,1980-04-18,Submission,2006-04-15,0
Marcus LeVesseur,69.0,155.0,70.0,Southpaw,1982-07-17,KO,2012-12-08,0
Marcus LeVesseur,69.0,155.0,70.0,Southpaw,1982-07-17,Other,2012-10-05,1
Marcus LeVesseur,69.0,155.0,70.0,Southpaw,1982-07-17,Submission,2012-05-15,0
David Levicki,77.0,275.0,79.3157894736842,Orthodox,,KO,1994-03-11,0
John Lewis,72.0,155.0,73.75,Southpaw,,KO,1999-09-24,1
John Lewis,72.0,155.0,73.75,Southpaw,,KO,2000-11-17,0
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,Other,2020-02-08,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,Other,2019-11-02,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2019-03-09,0
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2018-10-06,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2018-02-18,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2017-06-10,0
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2017-02-19,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2016-12-09,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2016-04-10,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2016-02-06,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2015-10-03,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2015-02-28,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2014-07-06,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2014-04-19,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,Submission,2018-11-03,0
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,Other,2018-07-07,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,Other,2016-07-07,1
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2015-06-06,0
Derrick Lewis,75.0,260.0,79.0,Orthodox,1985-02-07,KO,2014-09-05,0
Bevon Lewis,75.0,185.0,79.0,Orthodox,1991-05-05,Other,2020-01-25,1
Bevon Lewis,75.0,185.0,79.0,Orthodox,1991-05-05,Other,2019-06-08,0
Bevon Lewis,75.0,185.0,79.0,Orthodox,1991-05-05,KO,2018-12-29,0
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,KO,2019-08-31,1
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,KO,2018-11-24,1
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,Other,2018-06-23,1
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,KO,2017-11-25,1
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,Other,2017-06-17,1
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,KO,2016-07-08,1
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,KO,2015-05-16,1
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,Other,2020-03-07,0
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,Other,2018-02-10,0
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,KO,2017-01-28,1
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,Submission,2015-09-26,0
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,Other,2014-10-04,0
Jingliang Li,72.0,170.0,71.0,Orthodox,1988-03-20,Other,2014-05-24,1
Jess Liaudin,69.0,170.0,72.0,Orthodox,,KO,2007-09-08,1
Jess Liaudin,69.0,170.0,72.0,Orthodox,,Submission,2007-04-21,1
Jess Liaudin,69.0,170.0,72.0,Orthodox,,Other,2008-10-18,0
Jess Liaudin,69.0,170.0,72.0,Orthodox,,Other,2008-06-07,0
Jess Liaudin,69.0,170.0,72.0,Orthodox,,KO,2008-01-19,0
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2010-06-12,0
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,Other,2007-12-29,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2006-12-30,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2006-08-26,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2006-02-04,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2005-08-20,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2005-04-16,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2004-08-21,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2004-04-02,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2002-11-22,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,Other,2002-06-22,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,Other,2002-01-11,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,Other,2001-09-28,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2001-05-04,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,Other,2000-12-16,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,1999-09-24,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,Other,1998-05-15,1
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2009-04-18,0
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2008-09-06,0
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,Other,2007-09-22,0
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2007-05-26,0
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,KO,2003-06-06,0
Chuck Liddell,74.0,205.0,76.0,Orthodox,1969-12-17,Submission,1999-03-05,0
Zach Light,68.0,170.0,69.79285714285714,Orthodox,1974-02-06,Submission,2002-06-22,0
Chris Liguori,69.0,185.0,70.8698224852071,Orthodox,,Submission,2003-11-21,0
Hyun Gyu Lim,75.0,170.0,77.0,Orthodox,1985-01-16,KO,2016-08-20,0
Hyun Gyu Lim,75.0,170.0,77.0,Orthodox,1985-01-16,KO,2015-05-16,0
Hyun Gyu Lim,75.0,170.0,77.0,Orthodox,1985-01-16,KO,2014-09-20,1
Hyun Gyu Lim,75.0,170.0,77.0,Orthodox,1985-01-16,Other,2017-09-22,0
Hyun Gyu Lim,75.0,170.0,77.0,Orthodox,1985-01-16,Other,2014-01-04,0
Hyun Gyu Lim,75.0,170.0,77.0,Orthodox,1985-01-16,KO,2013-08-31,1
Hyun Gyu Lim,75.0,170.0,77.0,Orthodox,1985-01-16,KO,2013-03-02,1
Juliana Lima,65.0,115.0,65.0,Orthodox,1982-03-15,Other,2016-12-09,1
Juliana Lima,65.0,115.0,65.0,Orthodox,1982-03-15,Other,2015-05-30,1
Juliana Lima,65.0,115.0,65.0,Orthodox,1982-03-15,Other,2014-11-08,1
Juliana Lima,65.0,115.0,65.0,Orthodox,1982-03-15,Other,2014-07-26,0
Juliana Lima,65.0,115.0,65.0,Orthodox,1982-03-15,Other,2018-01-27,0
Juliana Lima,65.0,115.0,65.0,Orthodox,1982-03-15,Submission,2017-07-07,0
Juliana Lima,65.0,115.0,65.0,Orthodox,1982-03-15,Other,2016-04-23,0
Dhiego Lima,74.0,170.0,75.0,Orthodox,1989-01-31,Other,2018-04-14,0
Dhiego Lima,74.0,170.0,75.0,Orthodox,1989-01-31,Submission,2017-07-07,0
Dhiego Lima,74.0,170.0,75.0,Orthodox,1989-01-31,KO,2015-02-28,0
Dhiego Lima,74.0,170.0,75.0,Orthodox,1989-01-31,Other,2014-11-08,1
Dhiego Lima,74.0,170.0,75.0,Orthodox,1989-01-31,KO,2014-07-06,0
Dhiego Lima,74.0,170.0,75.0,Orthodox,1989-01-31,Other,2019-10-05,1
Dhiego Lima,74.0,170.0,75.0,Orthodox,1989-01-31,Other,2019-04-27,1
Dhiego Lima,74.0,170.0,75.0,Orthodox,1989-01-31,KO,2018-12-08,1
Dhiego Lima,74.0,170.0,75.0,Orthodox,1989-01-31,KO,2015-05-16,0
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,Other,2005-08-20,1
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,Submission,2005-04-16,1
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,KO,2003-11-21,1
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,Other,2003-02-28,1
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,Other,2002-09-27,1
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,KO,2002-03-22,1
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,Other,2001-11-02,1
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,Other,2001-05-04,1
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,KO,2000-12-16,1
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,KO,2004-08-21,0
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,KO,2003-06-06,0
Matt Lindland,72.0,185.0,74.0,Southpaw,1970-05-17,Submission,2002-05-10,0
Jake Lindsey,71.0,155.0,71.0,Switch,1986-06-21,KO,2015-03-14,0
Jake Lindsey,71.0,155.0,71.0,Switch,1986-06-21,Submission,2014-10-04,0
Jake Lindsey,71.0,155.0,71.0,Switch,1986-06-21,KO,2014-06-07,0
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,Other,2019-04-27,0
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,KO,2018-05-12,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,Other,2017-10-28,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,Other,2016-10-01,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,Other,2016-05-14,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,KO,2014-07-16,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,Other,2014-02-01,0
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,KO,2013-08-03,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,KO,2013-05-18,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,Other,2016-12-30,0
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,KO,2016-07-13,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,Submission,2015-09-05,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,Other,2015-01-31,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,KO,2013-10-26,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,Other,2012-11-10,1
John Lineker,63.0,135.0,67.0,Orthodox,1990-06-12,Submission,2012-05-05,0
Austin Lingo,70.0,145.0,70.0,Orthodox,1994-07-10,Other,2020-02-08,0
Lucio Linhares,74.0,185.0,75.80392156862744,Orthodox,1973-12-08,KO,2010-03-31,0
Lucio Linhares,74.0,185.0,75.80392156862744,Orthodox,1973-12-08,Submission,2009-12-12,0
Ariane Lipski,66.0,125.0,67.0,Orthodox,1994-01-26,Other,2019-11-16,1
Ariane Lipski,66.0,125.0,67.0,Orthodox,1994-01-26,Other,2019-06-22,0
Ariane Lipski,66.0,125.0,67.0,Orthodox,1994-01-26,Other,2019-01-19,0
Dean Lister,73.0,185.0,75.0,Orthodox,1976-02-13,Submission,2008-06-21,1
Dean Lister,73.0,185.0,75.0,Orthodox,1976-02-13,Other,2007-12-29,1
Dean Lister,73.0,185.0,75.0,Orthodox,1976-02-13,Other,2006-08-17,1
Dean Lister,73.0,185.0,75.0,Orthodox,1976-02-13,Submission,2006-05-27,1
Dean Lister,73.0,185.0,75.0,Orthodox,1976-02-13,Other,2008-12-27,0
Dean Lister,73.0,185.0,75.0,Orthodox,1976-02-13,Other,2007-01-25,0
Abner Lloveras,71.0,155.0,71.0,Orthodox,1982-09-04,Other,2015-12-11,0
John Lober,71.0,199.0,72.68125,Orthodox,1968-02-26,Submission,1998-10-16,0
Artem Lobov,69.0,145.0,65.0,Southpaw,1986-08-11,Other,2017-10-21,0
Artem Lobov,69.0,145.0,65.0,Southpaw,1986-08-11,Other,2016-11-19,1
Artem Lobov,69.0,145.0,65.0,Southpaw,1986-08-11,Other,2016-08-20,1
Artem Lobov,69.0,145.0,65.0,Southpaw,1986-08-11,Other,2016-02-06,0
Artem Lobov,69.0,145.0,65.0,Southpaw,1986-08-11,Other,2015-12-11,0
Artem Lobov,69.0,145.0,65.0,Southpaw,1986-08-11,Other,2018-10-27,0
Artem Lobov,69.0,145.0,65.0,Southpaw,1986-08-11,Other,2017-04-22,0
David Loiseau,72.0,185.0,76.0,Orthodox,1979-12-17,KO,2010-06-12,0
David Loiseau,72.0,185.0,76.0,Orthodox,1979-12-17,KO,2005-10-03,1
David Loiseau,72.0,185.0,76.0,Orthodox,1979-12-17,KO,2005-06-04,1
David Loiseau,72.0,185.0,76.0,Orthodox,1979-12-17,KO,2005-02-05,1
David Loiseau,72.0,185.0,76.0,Orthodox,1979-12-17,KO,2003-04-25,1
David Loiseau,72.0,185.0,76.0,Orthodox,1979-12-17,Other,2009-04-18,0
David Loiseau,72.0,185.0,76.0,Orthodox,1979-12-17,Other,2006-09-23,0
David Loiseau,72.0,185.0,76.0,Orthodox,1979-12-17,Other,2006-03-04,0
David Loiseau,72.0,185.0,76.0,Orthodox,1979-12-17,Other,2003-09-26,0
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,KO,2017-09-16,0
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,KO,2016-03-19,0
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,Other,2015-01-03,0
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,KO,2012-12-14,1
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,Other,2012-07-21,0
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,Other,2018-09-22,0
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,Other,2018-03-03,0
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,Other,2017-02-19,0
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,KO,2016-06-04,0
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,Other,2014-03-15,1
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,KO,2013-10-19,1
Hector Lombard,69.0,185.0,71.0,Southpaw,1978-02-02,Other,2013-03-02,0
Loma Lookboonmee,61.0,115.0,61.0,Orthodox,1996-01-18,Other,2020-02-22,0
Loma Lookboonmee,61.0,115.0,61.0,Orthodox,1996-01-18,Other,2019-10-26,1
Dileno Lopes,65.0,135.0,65.0,Orthodox,1984-09-26,Other,2016-07-07,0
Dileno Lopes,65.0,135.0,65.0,Orthodox,1984-09-26,Other,2015-08-01,0
Steve Lopez,71.0,155.0,72.68125,Orthodox,1984-07-30,Other,2010-09-25,0
Steve Lopez,71.0,155.0,72.68125,Orthodox,1984-07-30,KO,2009-09-19,0
Jorge Lopez,70.0,170.0,71.77173913043478,Orthodox,1988-11-21,Other,2012-05-15,0
Jorge Lopez,70.0,170.0,71.77173913043478,Orthodox,1988-11-21,Other,2011-09-17,0
Matthew Lopez,67.0,135.0,69.0,Southpaw,1987-01-21,KO,2018-04-14,0
Matthew Lopez,67.0,135.0,69.0,Southpaw,1987-01-21,Other,2018-12-08,0
Matthew Lopez,67.0,135.0,69.0,Southpaw,1987-01-21,KO,2017-11-11,0
Matthew Lopez,67.0,135.0,69.0,Southpaw,1987-01-21,KO,2017-06-03,1
Matthew Lopez,67.0,135.0,69.0,Southpaw,1987-01-21,Other,2016-12-10,1
Matthew Lopez,67.0,135.0,69.0,Southpaw,1987-01-21,Submission,2016-07-13,0
Benito Lopez,70.0,135.0,73.0,Switch,1994-04-06,Other,2019-07-13,1
Benito Lopez,70.0,135.0,73.0,Switch,1994-04-06,Submission,2019-02-17,0
Benito Lopez,70.0,135.0,73.0,Switch,1994-04-06,Other,2017-12-09,1
Brendan Loughnane,70.0,145.0,70.0,Switch,1989-12-05,Other,2012-12-14,0
Nate Loughran,74.0,185.0,75.80392156862744,Orthodox,1980-07-28,Submission,2008-07-19,1
Nate Loughran,74.0,185.0,75.80392156862744,Orthodox,1980-07-28,KO,2008-12-10,0
Ian Loveland,68.0,145.0,69.79285714285714,Orthodox,1983-09-07,Other,2010-12-04,1
Ian Loveland,68.0,145.0,69.79285714285714,Orthodox,1983-09-07,Other,2011-08-27,0
Ian Loveland,68.0,145.0,69.79285714285714,Orthodox,1983-09-07,Other,2011-03-19,0
Waylon Lowe,67.0,145.0,68.82575757575758,Southpaw,1980-10-31,Submission,2011-03-26,0
Waylon Lowe,67.0,145.0,68.82575757575758,Southpaw,1980-10-31,Other,2011-01-22,1
Waylon Lowe,67.0,145.0,68.82575757575758,Southpaw,1980-10-31,Other,2010-09-25,1
Waylon Lowe,67.0,145.0,68.82575757575758,Southpaw,1980-10-31,KO,2010-05-29,0
Robert Lucarelli,74.0,245.0,75.80392156862744,Orthodox,,KO,1994-03-11,0
Matt Lucas,73.0,205.0,74.70833333333333,Orthodox,,Other,2011-11-12,0
Duane Ludwig,70.0,170.0,70.0,Orthodox,1978-08-04,Submission,2012-01-20,0
Duane Ludwig,70.0,170.0,70.0,Orthodox,1978-08-04,Other,2010-11-13,1
Duane Ludwig,70.0,170.0,70.0,Orthodox,1978-08-04,KO,2010-03-21,0
Duane Ludwig,70.0,170.0,70.0,Orthodox,1978-08-04,KO,2006-01-16,1
Duane Ludwig,70.0,170.0,70.0,Orthodox,1978-08-04,Other,2003-04-25,1
Duane Ludwig,70.0,170.0,70.0,Orthodox,1978-08-04,KO,2012-09-29,0
Duane Ludwig,70.0,170.0,70.0,Orthodox,1978-08-04,KO,2012-05-26,0
Duane Ludwig,70.0,170.0,70.0,Orthodox,1978-08-04,Other,2011-08-14,1
Duane Ludwig,70.0,170.0,70.0,Orthodox,1978-08-04,Submission,2010-01-02,0
Mike Lullo,68.0,145.0,69.79285714285714,Orthodox,1979-07-24,KO,2010-11-20,0
Mike Lullo,68.0,145.0,69.79285714285714,Orthodox,1979-07-24,Other,2011-09-17,0
Dalcha Lungiambula,68.0,205.0,76.0,Orthodox,1987-07-31,KO,2019-06-29,1
Dalcha Lungiambula,68.0,205.0,76.0,Orthodox,1987-07-31,KO,2019-11-09,0
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,Other,2019-08-10,1
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,KO,2019-05-18,1
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,KO,2019-02-17,1
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,KO,2018-10-06,1
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,KO,2018-05-19,1
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,Submission,2017-10-28,1
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,KO,2016-11-12,1
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,KO,2016-09-24,1
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,Submission,2016-07-07,1
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,Other,2019-11-02,0
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,Other,2017-03-18,0
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,Submission,2015-12-19,1
Vicente Luque,71.0,170.0,75.0,Orthodox,1991-11-27,Other,2015-07-12,0
Thaddeus Luster,75.0,210.0,76.8076923076923,Orthodox,,Submission,1994-03-11,0
Travis Lutter,71.0,185.0,75.0,Orthodox,1973-05-12,Submission,2006-11-11,1
Travis Lutter,71.0,185.0,75.0,Orthodox,1973-05-12,KO,2004-10-22,1
Travis Lutter,71.0,185.0,75.0,Orthodox,1973-05-12,KO,2008-04-19,0
Travis Lutter,71.0,185.0,75.0,Orthodox,1973-05-12,Submission,2007-02-03,0
Travis Lutter,71.0,185.0,75.0,Orthodox,1973-05-12,Other,2005-08-20,0
Travis Lutter,71.0,185.0,75.0,Orthodox,1973-05-12,Submission,2005-04-16,0
Stevie Lynch,70.0,170.0,71.77173913043478,Orthodox,,Submission,2007-06-16,0
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Submission,2010-07-03,1
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Submission,2010-02-20,1
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Other,2009-06-20,1
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Other,2008-10-18,1
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,KO,2008-02-02,1
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Submission,2007-07-07,1
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Submission,2004-08-21,1
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Submission,2004-04-02,1
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Submission,2011-08-14,1
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Other,2011-02-26,0
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Other,2010-09-25,1
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Other,2009-01-17,0
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Other,2008-07-05,0
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,KO,2007-11-17,0
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Other,2007-03-03,0
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Other,2006-11-11,0
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,KO,2005-10-07,0
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Other,2005-02-05,0
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Other,2003-11-21,0
Chris Lytle,71.0,170.0,68.0,Orthodox,1974-08-18,Other,2000-11-17,0
Dong Hyun Ma,71.0,155.0,70.0,Orthodox,1988-09-09,Other,2019-12-21,0
Dong Hyun Ma,71.0,155.0,70.0,Orthodox,1988-09-09,Other,2016-12-03,1
Dong Hyun Ma,71.0,155.0,70.0,Orthodox,1988-09-09,KO,2019-08-03,0
Dong Hyun Ma,71.0,155.0,70.0,Orthodox,1988-09-09,KO,2019-02-09,0
Dong Hyun Ma,71.0,155.0,70.0,Orthodox,1988-09-09,Other,2018-02-10,1
Dong Hyun Ma,71.0,155.0,70.0,Orthodox,1988-09-09,KO,2017-09-22,1
Dong Hyun Ma,71.0,155.0,70.0,Orthodox,1988-09-09,KO,2016-06-04,0
Dong Hyun Ma,71.0,155.0,70.0,Orthodox,1988-09-09,KO,2015-11-28,0
William Patolino,71.0,170.0,75.0,Orthodox,1991-07-01,KO,2015-02-22,0
William Patolino,71.0,170.0,75.0,Orthodox,1991-07-01,KO,2014-10-25,0
William Patolino,71.0,170.0,75.0,Orthodox,1991-07-01,Other,2013-12-28,1
William Patolino,71.0,170.0,75.0,Orthodox,1991-07-01,Submission,2013-06-08,0
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,KO,2012-05-15,0
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,Submission,2011-04-30,1
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,KO,2010-05-08,0
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,Submission,2008-09-06,1
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,KO,2008-04-19,1
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,KO,2007-06-16,1
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,Submission,2006-12-30,1
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,Submission,2006-10-10,1
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,KO,2011-09-17,0
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,KO,2009-04-18,0
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,KO,2008-12-13,0
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,Submission,2008-08-09,0
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,Other,2007-10-20,0
Jason MacDonald,75.0,185.0,80.0,Orthodox,1975-06-03,KO,2007-03-03,0
Rob MacDonald,75.0,205.0,78.0,Orthodox,1978-09-05,Submission,2006-06-28,1
Rob MacDonald,75.0,205.0,78.0,Orthodox,1978-09-05,Submission,2006-08-26,0
Rob MacDonald,75.0,205.0,78.0,Orthodox,1978-09-05,Submission,2006-03-04,0
Rory MacDonald,72.0,170.0,76.0,Orthodox,1989-07-22,Other,2016-06-18,0
